Unnamed: 0,label,wav_path
2382,british,TESTSET/wav/AESRC2020-TESTSET-01895.wav
2383,british,TESTSET/wav/AESRC2020-TESTSET-12625.wav
2384,british,TESTSET/wav/AESRC2020-TESTSET-06978.wav
2385,british,TESTSET/wav/AESRC2020-TESTSET-04627.wav
2386,british,TESTSET/wav/AESRC2020-TESTSET-13591.wav
2387,british,TESTSET/wav/AESRC2020-TESTSET-04000.wav
2388,british,TESTSET/wav/AESRC2020-TESTSET-15575.wav
2389,british,TESTSET/wav/AESRC2020-TESTSET-14895.wav
2390,british,TESTSET/wav/AESRC2020-TESTSET-08744.wav
2391,british,TESTSET/wav/AESRC2020-TESTSET-03059.wav
2392,british,TESTSET/wav/AESRC2020-TESTSET-15838.wav
2393,british,TESTSET/wav/AESRC2020-TESTSET-15621.wav
2394,british,TESTSET/wav/AESRC2020-TESTSET-00919.wav
2395,british,TESTSET/wav/AESRC2020-TESTSET-01165.wav
2396,british,TESTSET/wav/AESRC2020-TESTSET-02211.wav
2397,british,TESTSET/wav/AESRC2020-TESTSET-00455.wav
2398,british,TESTSET/wav/AESRC2020-TESTSET-00172.wav
2399,british,TESTSET/wav/AESRC2020-TESTSET-11357.wav
2400,british,TESTSET/wav/AESRC2020-TESTSET-03030.wav
2401,british,TESTSET/wav/AESRC2020-TESTSET-08330.wav
2402,british,TESTSET/wav/AESRC2020-TESTSET-05001.wav
2403,british,TESTSET/wav/AESRC2020-TESTSET-14133.wav
2404,british,TESTSET/wav/AESRC2020-TESTSET-07150.wav
2405,british,TESTSET/wav/AESRC2020-TESTSET-09381.wav
2406,british,TESTSET/wav/AESRC2020-TESTSET-17515.wav
2407,british,TESTSET/wav/AESRC2020-TESTSET-10387.wav
2408,british,TESTSET/wav/AESRC2020-TESTSET-14130.wav
2409,british,TESTSET/wav/AESRC2020-TESTSET-12529.wav
2410,british,TESTSET/wav/AESRC2020-TESTSET-06543.wav
2411,british,TESTSET/wav/AESRC2020-TESTSET-07447.wav
2412,british,TESTSET/wav/AESRC2020-TESTSET-11684.wav
2413,british,TESTSET/wav/AESRC2020-TESTSET-03265.wav
2414,british,TESTSET/wav/AESRC2020-TESTSET-13335.wav
2415,british,TESTSET/wav/AESRC2020-TESTSET-11829.wav
2416,british,TESTSET/wav/AESRC2020-TESTSET-06503.wav
2417,british,TESTSET/wav/AESRC2020-TESTSET-01156.wav
2418,british,TESTSET/wav/AESRC2020-TESTSET-13586.wav
2419,british,TESTSET/wav/AESRC2020-TESTSET-13465.wav
2420,british,TESTSET/wav/AESRC2020-TESTSET-13390.wav
2421,british,TESTSET/wav/AESRC2020-TESTSET-09906.wav
2422,british,TESTSET/wav/AESRC2020-TESTSET-07980.wav
2423,british,TESTSET/wav/AESRC2020-TESTSET-05522.wav
2424,british,TESTSET/wav/AESRC2020-TESTSET-13903.wav
2425,british,TESTSET/wav/AESRC2020-TESTSET-00878.wav
2426,british,TESTSET/wav/AESRC2020-TESTSET-06119.wav
2427,british,TESTSET/wav/AESRC2020-TESTSET-00709.wav
2428,british,TESTSET/wav/AESRC2020-TESTSET-12950.wav
2429,british,TESTSET/wav/AESRC2020-TESTSET-11259.wav
2430,british,TESTSET/wav/AESRC2020-TESTSET-10323.wav
2431,british,TESTSET/wav/AESRC2020-TESTSET-15400.wav
2432,british,TESTSET/wav/AESRC2020-TESTSET-08391.wav
2433,british,TESTSET/wav/AESRC2020-TESTSET-06729.wav
2434,british,TESTSET/wav/AESRC2020-TESTSET-10554.wav
2435,british,TESTSET/wav/AESRC2020-TESTSET-14529.wav
2436,british,TESTSET/wav/AESRC2020-TESTSET-00620.wav
2437,british,TESTSET/wav/AESRC2020-TESTSET-17713.wav
2438,british,TESTSET/wav/AESRC2020-TESTSET-09998.wav
2439,british,TESTSET/wav/AESRC2020-TESTSET-08608.wav
2440,british,TESTSET/wav/AESRC2020-TESTSET-02702.wav
2441,british,TESTSET/wav/AESRC2020-TESTSET-07956.wav
2442,british,TESTSET/wav/AESRC2020-TESTSET-02813.wav
2443,british,TESTSET/wav/AESRC2020-TESTSET-03593.wav
2444,british,TESTSET/wav/AESRC2020-TESTSET-03598.wav
2445,british,TESTSET/wav/AESRC2020-TESTSET-08243.wav
2446,british,TESTSET/wav/AESRC2020-TESTSET-10850.wav
2447,british,TESTSET/wav/AESRC2020-TESTSET-17657.wav
2448,british,TESTSET/wav/AESRC2020-TESTSET-05912.wav
2449,british,TESTSET/wav/AESRC2020-TESTSET-03339.wav
2450,british,TESTSET/wav/AESRC2020-TESTSET-15280.wav
2451,british,TESTSET/wav/AESRC2020-TESTSET-12304.wav
2452,british,TESTSET/wav/AESRC2020-TESTSET-02768.wav
2453,british,TESTSET/wav/AESRC2020-TESTSET-04318.wav
2454,british,TESTSET/wav/AESRC2020-TESTSET-13441.wav
2455,british,TESTSET/wav/AESRC2020-TESTSET-05005.wav
2456,british,TESTSET/wav/AESRC2020-TESTSET-07126.wav
2457,british,TESTSET/wav/AESRC2020-TESTSET-12948.wav
2458,british,TESTSET/wav/AESRC2020-TESTSET-03674.wav
2459,british,TESTSET/wav/AESRC2020-TESTSET-12841.wav
2460,british,TESTSET/wav/AESRC2020-TESTSET-09007.wav
2461,british,TESTSET/wav/AESRC2020-TESTSET-07091.wav
2462,british,TESTSET/wav/AESRC2020-TESTSET-11025.wav
2463,british,TESTSET/wav/AESRC2020-TESTSET-15194.wav
2464,british,TESTSET/wav/AESRC2020-TESTSET-13444.wav
2465,british,TESTSET/wav/AESRC2020-TESTSET-10809.wav
2466,british,TESTSET/wav/AESRC2020-TESTSET-02356.wav
2467,british,TESTSET/wav/AESRC2020-TESTSET-01363.wav
2468,british,TESTSET/wav/AESRC2020-TESTSET-07715.wav
2469,british,TESTSET/wav/AESRC2020-TESTSET-02932.wav
2470,british,TESTSET/wav/AESRC2020-TESTSET-08211.wav
2471,british,TESTSET/wav/AESRC2020-TESTSET-00311.wav
2472,british,TESTSET/wav/AESRC2020-TESTSET-07855.wav
2473,british,TESTSET/wav/AESRC2020-TESTSET-03446.wav
2474,british,TESTSET/wav/AESRC2020-TESTSET-15568.wav
2475,british,TESTSET/wav/AESRC2020-TESTSET-05617.wav
2476,british,TESTSET/wav/AESRC2020-TESTSET-07224.wav
2477,british,TESTSET/wav/AESRC2020-TESTSET-02324.wav
2478,british,TESTSET/wav/AESRC2020-TESTSET-02079.wav
2479,british,TESTSET/wav/AESRC2020-TESTSET-13686.wav
2480,british,TESTSET/wav/AESRC2020-TESTSET-04492.wav
2481,british,TESTSET/wav/AESRC2020-TESTSET-10917.wav
2482,british,TESTSET/wav/AESRC2020-TESTSET-14069.wav
2483,british,TESTSET/wav/AESRC2020-TESTSET-15773.wav
2484,british,TESTSET/wav/AESRC2020-TESTSET-09623.wav
2485,british,TESTSET/wav/AESRC2020-TESTSET-06160.wav
2486,british,TESTSET/wav/AESRC2020-TESTSET-10139.wav
2487,british,TESTSET/wav/AESRC2020-TESTSET-01427.wav
2488,british,TESTSET/wav/AESRC2020-TESTSET-02550.wav
2489,british,TESTSET/wav/AESRC2020-TESTSET-09183.wav
2490,british,TESTSET/wav/AESRC2020-TESTSET-08183.wav
2491,british,TESTSET/wav/AESRC2020-TESTSET-11672.wav
2492,british,TESTSET/wav/AESRC2020-TESTSET-02254.wav
2493,british,TESTSET/wav/AESRC2020-TESTSET-02855.wav
2494,british,TESTSET/wav/AESRC2020-TESTSET-01978.wav
2495,british,TESTSET/wav/AESRC2020-TESTSET-09808.wav
2496,british,TESTSET/wav/AESRC2020-TESTSET-15844.wav
2497,british,TESTSET/wav/AESRC2020-TESTSET-00305.wav
2498,british,TESTSET/wav/AESRC2020-TESTSET-17316.wav
2499,british,TESTSET/wav/AESRC2020-TESTSET-10533.wav
2500,british,TESTSET/wav/AESRC2020-TESTSET-08845.wav
2501,british,TESTSET/wav/AESRC2020-TESTSET-10895.wav
2502,british,TESTSET/wav/AESRC2020-TESTSET-08173.wav
2503,british,TESTSET/wav/AESRC2020-TESTSET-06033.wav
2504,british,TESTSET/wav/AESRC2020-TESTSET-15155.wav
2505,british,TESTSET/wav/AESRC2020-TESTSET-11517.wav
2506,british,TESTSET/wav/AESRC2020-TESTSET-15308.wav
2507,british,TESTSET/wav/AESRC2020-TESTSET-10150.wav
2508,british,TESTSET/wav/AESRC2020-TESTSET-06718.wav
2509,british,TESTSET/wav/AESRC2020-TESTSET-11122.wav
2510,british,TESTSET/wav/AESRC2020-TESTSET-09159.wav
2511,british,TESTSET/wav/AESRC2020-TESTSET-09669.wav
2512,british,TESTSET/wav/AESRC2020-TESTSET-05922.wav
2513,british,TESTSET/wav/AESRC2020-TESTSET-08770.wav
2514,british,TESTSET/wav/AESRC2020-TESTSET-03520.wav
2515,british,TESTSET/wav/AESRC2020-TESTSET-00121.wav
2516,british,TESTSET/wav/AESRC2020-TESTSET-13773.wav
2517,british,TESTSET/wav/AESRC2020-TESTSET-16206.wav
2518,british,TESTSET/wav/AESRC2020-TESTSET-07580.wav
2519,british,TESTSET/wav/AESRC2020-TESTSET-14236.wav
2520,british,TESTSET/wav/AESRC2020-TESTSET-08953.wav
2521,british,TESTSET/wav/AESRC2020-TESTSET-16486.wav
2522,british,TESTSET/wav/AESRC2020-TESTSET-15902.wav
2523,british,TESTSET/wav/AESRC2020-TESTSET-04870.wav
2524,british,TESTSET/wav/AESRC2020-TESTSET-07236.wav
2525,british,TESTSET/wav/AESRC2020-TESTSET-09565.wav
2526,british,TESTSET/wav/AESRC2020-TESTSET-13103.wav
2527,british,TESTSET/wav/AESRC2020-TESTSET-06436.wav
2528,british,TESTSET/wav/AESRC2020-TESTSET-14606.wav
2529,british,TESTSET/wav/AESRC2020-TESTSET-11042.wav
2530,british,TESTSET/wav/AESRC2020-TESTSET-08657.wav
2531,british,TESTSET/wav/AESRC2020-TESTSET-03591.wav
2532,british,TESTSET/wav/AESRC2020-TESTSET-03459.wav
2533,british,TESTSET/wav/AESRC2020-TESTSET-02117.wav
2534,british,TESTSET/wav/AESRC2020-TESTSET-01184.wav
2535,british,TESTSET/wav/AESRC2020-TESTSET-01336.wav
2536,british,TESTSET/wav/AESRC2020-TESTSET-05147.wav
2537,british,TESTSET/wav/AESRC2020-TESTSET-07687.wav
2538,british,TESTSET/wav/AESRC2020-TESTSET-16086.wav
2539,british,TESTSET/wav/AESRC2020-TESTSET-17878.wav
2540,british,TESTSET/wav/AESRC2020-TESTSET-15136.wav
2541,british,TESTSET/wav/AESRC2020-TESTSET-06631.wav
2542,british,TESTSET/wav/AESRC2020-TESTSET-12047.wav
2543,british,TESTSET/wav/AESRC2020-TESTSET-17192.wav
2544,british,TESTSET/wav/AESRC2020-TESTSET-00705.wav
2545,british,TESTSET/wav/AESRC2020-TESTSET-01419.wav
2546,british,TESTSET/wav/AESRC2020-TESTSET-16480.wav
2547,british,TESTSET/wav/AESRC2020-TESTSET-02843.wav
2548,british,TESTSET/wav/AESRC2020-TESTSET-09005.wav
2549,british,TESTSET/wav/AESRC2020-TESTSET-13524.wav
2550,british,TESTSET/wav/AESRC2020-TESTSET-11633.wav
2551,british,TESTSET/wav/AESRC2020-TESTSET-14804.wav
2552,british,TESTSET/wav/AESRC2020-TESTSET-04397.wav
2553,british,TESTSET/wav/AESRC2020-TESTSET-06907.wav
2554,british,TESTSET/wav/AESRC2020-TESTSET-13306.wav
2555,british,TESTSET/wav/AESRC2020-TESTSET-03690.wav
2556,british,TESTSET/wav/AESRC2020-TESTSET-17818.wav
2557,british,TESTSET/wav/AESRC2020-TESTSET-11897.wav
2558,british,TESTSET/wav/AESRC2020-TESTSET-16858.wav
2559,british,TESTSET/wav/AESRC2020-TESTSET-12000.wav
2560,british,TESTSET/wav/AESRC2020-TESTSET-14406.wav
2561,british,TESTSET/wav/AESRC2020-TESTSET-00168.wav
2562,british,TESTSET/wav/AESRC2020-TESTSET-12532.wav
2563,british,TESTSET/wav/AESRC2020-TESTSET-01521.wav
2564,british,TESTSET/wav/AESRC2020-TESTSET-07095.wav
2565,british,TESTSET/wav/AESRC2020-TESTSET-16458.wav
2566,british,TESTSET/wav/AESRC2020-TESTSET-01170.wav
2567,british,TESTSET/wav/AESRC2020-TESTSET-04821.wav
2568,british,TESTSET/wav/AESRC2020-TESTSET-00503.wav
2569,british,TESTSET/wav/AESRC2020-TESTSET-13201.wav
2570,british,TESTSET/wav/AESRC2020-TESTSET-17007.wav
2571,british,TESTSET/wav/AESRC2020-TESTSET-02917.wav
2572,british,TESTSET/wav/AESRC2020-TESTSET-04563.wav
2573,british,TESTSET/wav/AESRC2020-TESTSET-13147.wav
2574,british,TESTSET/wav/AESRC2020-TESTSET-06912.wav
2575,british,TESTSET/wav/AESRC2020-TESTSET-09433.wav
2576,british,TESTSET/wav/AESRC2020-TESTSET-10418.wav
2577,british,TESTSET/wav/AESRC2020-TESTSET-04620.wav
2578,british,TESTSET/wav/AESRC2020-TESTSET-06682.wav
2579,british,TESTSET/wav/AESRC2020-TESTSET-01043.wav
2580,british,TESTSET/wav/AESRC2020-TESTSET-06584.wav
2581,british,TESTSET/wav/AESRC2020-TESTSET-13807.wav
2582,british,TESTSET/wav/AESRC2020-TESTSET-03873.wav
2583,british,TESTSET/wav/AESRC2020-TESTSET-04479.wav
2584,british,TESTSET/wav/AESRC2020-TESTSET-08188.wav
2585,british,TESTSET/wav/AESRC2020-TESTSET-06813.wav
2586,british,TESTSET/wav/AESRC2020-TESTSET-13230.wav
2587,british,TESTSET/wav/AESRC2020-TESTSET-04932.wav
2588,british,TESTSET/wav/AESRC2020-TESTSET-15997.wav
2589,british,TESTSET/wav/AESRC2020-TESTSET-15637.wav
2590,british,TESTSET/wav/AESRC2020-TESTSET-07390.wav
2591,british,TESTSET/wav/AESRC2020-TESTSET-12328.wav
2592,british,TESTSET/wav/AESRC2020-TESTSET-16627.wav
2593,british,TESTSET/wav/AESRC2020-TESTSET-09040.wav
2594,british,TESTSET/wav/AESRC2020-TESTSET-04552.wav
2595,british,TESTSET/wav/AESRC2020-TESTSET-07868.wav
2596,british,TESTSET/wav/AESRC2020-TESTSET-03132.wav
2597,british,TESTSET/wav/AESRC2020-TESTSET-05237.wav
2598,british,TESTSET/wav/AESRC2020-TESTSET-15821.wav
2599,british,TESTSET/wav/AESRC2020-TESTSET-16585.wav
2600,british,TESTSET/wav/AESRC2020-TESTSET-17890.wav
2601,british,TESTSET/wav/AESRC2020-TESTSET-04430.wav
2602,british,TESTSET/wav/AESRC2020-TESTSET-09139.wav
2603,british,TESTSET/wav/AESRC2020-TESTSET-03917.wav
2604,british,TESTSET/wav/AESRC2020-TESTSET-17776.wav
2605,british,TESTSET/wav/AESRC2020-TESTSET-08598.wav
2606,british,TESTSET/wav/AESRC2020-TESTSET-15814.wav
2607,british,TESTSET/wav/AESRC2020-TESTSET-07250.wav
2608,british,TESTSET/wav/AESRC2020-TESTSET-03274.wav
2609,british,TESTSET/wav/AESRC2020-TESTSET-13107.wav
2610,british,TESTSET/wav/AESRC2020-TESTSET-02688.wav
2611,british,TESTSET/wav/AESRC2020-TESTSET-10925.wav
2612,british,TESTSET/wav/AESRC2020-TESTSET-07331.wav
2613,british,TESTSET/wav/AESRC2020-TESTSET-12387.wav
2614,british,TESTSET/wav/AESRC2020-TESTSET-09972.wav
2615,british,TESTSET/wav/AESRC2020-TESTSET-15704.wav
2616,british,TESTSET/wav/AESRC2020-TESTSET-08354.wav
2617,british,TESTSET/wav/AESRC2020-TESTSET-17254.wav
2618,british,TESTSET/wav/AESRC2020-TESTSET-10827.wav
2619,british,TESTSET/wav/AESRC2020-TESTSET-13378.wav
2620,british,TESTSET/wav/AESRC2020-TESTSET-01337.wav
2621,british,TESTSET/wav/AESRC2020-TESTSET-05243.wav
2622,british,TESTSET/wav/AESRC2020-TESTSET-16005.wav
2623,british,TESTSET/wav/AESRC2020-TESTSET-04382.wav
2624,british,TESTSET/wav/AESRC2020-TESTSET-13583.wav
2625,british,TESTSET/wav/AESRC2020-TESTSET-11636.wav
2626,british,TESTSET/wav/AESRC2020-TESTSET-00593.wav
2627,british,TESTSET/wav/AESRC2020-TESTSET-03992.wav
2628,british,TESTSET/wav/AESRC2020-TESTSET-03084.wav
2629,british,TESTSET/wav/AESRC2020-TESTSET-03735.wav
2630,british,TESTSET/wav/AESRC2020-TESTSET-10593.wav
2631,british,TESTSET/wav/AESRC2020-TESTSET-05688.wav
2632,british,TESTSET/wav/AESRC2020-TESTSET-13604.wav
2633,british,TESTSET/wav/AESRC2020-TESTSET-17828.wav
2634,british,TESTSET/wav/AESRC2020-TESTSET-16852.wav
2635,british,TESTSET/wav/AESRC2020-TESTSET-03229.wav
2636,british,TESTSET/wav/AESRC2020-TESTSET-02037.wav
2637,british,TESTSET/wav/AESRC2020-TESTSET-16933.wav
2638,british,TESTSET/wav/AESRC2020-TESTSET-13300.wav
2639,british,TESTSET/wav/AESRC2020-TESTSET-13136.wav
2640,british,TESTSET/wav/AESRC2020-TESTSET-13187.wav
2641,british,TESTSET/wav/AESRC2020-TESTSET-05071.wav
2642,british,TESTSET/wav/AESRC2020-TESTSET-02676.wav
2643,british,TESTSET/wav/AESRC2020-TESTSET-03262.wav
2644,british,TESTSET/wav/AESRC2020-TESTSET-12756.wav
2645,british,TESTSET/wav/AESRC2020-TESTSET-14028.wav
2646,british,TESTSET/wav/AESRC2020-TESTSET-02412.wav
2647,british,TESTSET/wav/AESRC2020-TESTSET-02422.wav
2648,british,TESTSET/wav/AESRC2020-TESTSET-09153.wav
2649,british,TESTSET/wav/AESRC2020-TESTSET-16514.wav
2650,british,TESTSET/wav/AESRC2020-TESTSET-02203.wav
2651,british,TESTSET/wav/AESRC2020-TESTSET-03044.wav
2652,british,TESTSET/wav/AESRC2020-TESTSET-16186.wav
2653,british,TESTSET/wav/AESRC2020-TESTSET-07121.wav
2654,british,TESTSET/wav/AESRC2020-TESTSET-06044.wav
2655,british,TESTSET/wav/AESRC2020-TESTSET-08617.wav
2656,british,TESTSET/wav/AESRC2020-TESTSET-10623.wav
2657,british,TESTSET/wav/AESRC2020-TESTSET-04069.wav
2658,british,TESTSET/wav/AESRC2020-TESTSET-12174.wav
2659,british,TESTSET/wav/AESRC2020-TESTSET-05388.wav
2660,british,TESTSET/wav/AESRC2020-TESTSET-13025.wav
2661,british,TESTSET/wav/AESRC2020-TESTSET-13876.wav
2662,british,TESTSET/wav/AESRC2020-TESTSET-05469.wav
2663,british,TESTSET/wav/AESRC2020-TESTSET-17644.wav
2664,british,TESTSET/wav/AESRC2020-TESTSET-16626.wav
2665,british,TESTSET/wav/AESRC2020-TESTSET-11367.wav
2666,british,TESTSET/wav/AESRC2020-TESTSET-08226.wav
2667,british,TESTSET/wav/AESRC2020-TESTSET-16132.wav
2668,british,TESTSET/wav/AESRC2020-TESTSET-08646.wav
2669,british,TESTSET/wav/AESRC2020-TESTSET-02155.wav
2670,british,TESTSET/wav/AESRC2020-TESTSET-01022.wav
2671,british,TESTSET/wav/AESRC2020-TESTSET-17912.wav
2672,british,TESTSET/wav/AESRC2020-TESTSET-17943.wav
2673,british,TESTSET/wav/AESRC2020-TESTSET-12185.wav
2674,british,TESTSET/wav/AESRC2020-TESTSET-16876.wav
2675,british,TESTSET/wav/AESRC2020-TESTSET-04922.wav
2676,british,TESTSET/wav/AESRC2020-TESTSET-16094.wav
2677,british,TESTSET/wav/AESRC2020-TESTSET-10839.wav
2678,british,TESTSET/wav/AESRC2020-TESTSET-06279.wav
2679,british,TESTSET/wav/AESRC2020-TESTSET-12194.wav
2680,british,TESTSET/wav/AESRC2020-TESTSET-05437.wav
2681,british,TESTSET/wav/AESRC2020-TESTSET-04675.wav
2682,british,TESTSET/wav/AESRC2020-TESTSET-15027.wav
2683,british,TESTSET/wav/AESRC2020-TESTSET-17758.wav
2684,british,TESTSET/wav/AESRC2020-TESTSET-05842.wav
2685,british,TESTSET/wav/AESRC2020-TESTSET-07016.wav
2686,british,TESTSET/wav/AESRC2020-TESTSET-00339.wav
2687,british,TESTSET/wav/AESRC2020-TESTSET-09266.wav
2688,british,TESTSET/wav/AESRC2020-TESTSET-02050.wav
2689,british,TESTSET/wav/AESRC2020-TESTSET-03634.wav
2690,british,TESTSET/wav/AESRC2020-TESTSET-01788.wav
2691,british,TESTSET/wav/AESRC2020-TESTSET-15335.wav
2692,british,TESTSET/wav/AESRC2020-TESTSET-00014.wav
2693,british,TESTSET/wav/AESRC2020-TESTSET-04764.wav
2694,british,TESTSET/wav/AESRC2020-TESTSET-08193.wav
2695,british,TESTSET/wav/AESRC2020-TESTSET-05309.wav
2696,british,TESTSET/wav/AESRC2020-TESTSET-14756.wav
2697,british,TESTSET/wav/AESRC2020-TESTSET-12030.wav
2698,british,TESTSET/wav/AESRC2020-TESTSET-05181.wav
2699,british,TESTSET/wav/AESRC2020-TESTSET-11290.wav
2700,british,TESTSET/wav/AESRC2020-TESTSET-09647.wav
2701,british,TESTSET/wav/AESRC2020-TESTSET-09849.wav
2702,british,TESTSET/wav/AESRC2020-TESTSET-11301.wav
2703,british,TESTSET/wav/AESRC2020-TESTSET-11088.wav
2704,british,TESTSET/wav/AESRC2020-TESTSET-06403.wav
2705,british,TESTSET/wav/AESRC2020-TESTSET-01965.wav
2706,british,TESTSET/wav/AESRC2020-TESTSET-07210.wav
2707,british,TESTSET/wav/AESRC2020-TESTSET-15126.wav
2708,british,TESTSET/wav/AESRC2020-TESTSET-15645.wav
2709,british,TESTSET/wav/AESRC2020-TESTSET-05811.wav
2710,british,TESTSET/wav/AESRC2020-TESTSET-13411.wav
2711,british,TESTSET/wav/AESRC2020-TESTSET-10131.wav
2712,british,TESTSET/wav/AESRC2020-TESTSET-07666.wav
2713,british,TESTSET/wav/AESRC2020-TESTSET-07928.wav
2714,british,TESTSET/wav/AESRC2020-TESTSET-09403.wav
2715,british,TESTSET/wav/AESRC2020-TESTSET-09484.wav
2716,british,TESTSET/wav/AESRC2020-TESTSET-01351.wav
2717,british,TESTSET/wav/AESRC2020-TESTSET-16304.wav
2718,british,TESTSET/wav/AESRC2020-TESTSET-13434.wav
2719,british,TESTSET/wav/AESRC2020-TESTSET-15445.wav
2720,british,TESTSET/wav/AESRC2020-TESTSET-08342.wav
2721,british,TESTSET/wav/AESRC2020-TESTSET-06113.wav
2722,british,TESTSET/wav/AESRC2020-TESTSET-11544.wav
2723,british,TESTSET/wav/AESRC2020-TESTSET-00098.wav
2724,british,TESTSET/wav/AESRC2020-TESTSET-06469.wav
2725,british,TESTSET/wav/AESRC2020-TESTSET-05828.wav
2726,british,TESTSET/wav/AESRC2020-TESTSET-11284.wav
2727,british,TESTSET/wav/AESRC2020-TESTSET-10243.wav
2728,british,TESTSET/wav/AESRC2020-TESTSET-14935.wav
2729,british,TESTSET/wav/AESRC2020-TESTSET-03568.wav
2730,british,TESTSET/wav/AESRC2020-TESTSET-11929.wav
2731,british,TESTSET/wav/AESRC2020-TESTSET-04415.wav
2732,british,TESTSET/wav/AESRC2020-TESTSET-12858.wav
2733,british,TESTSET/wav/AESRC2020-TESTSET-16254.wav
2734,british,TESTSET/wav/AESRC2020-TESTSET-01284.wav
2735,british,TESTSET/wav/AESRC2020-TESTSET-13725.wav
2736,british,TESTSET/wav/AESRC2020-TESTSET-01307.wav
2737,british,TESTSET/wav/AESRC2020-TESTSET-00706.wav
2738,british,TESTSET/wav/AESRC2020-TESTSET-13847.wav
2739,british,TESTSET/wav/AESRC2020-TESTSET-17343.wav
2740,british,TESTSET/wav/AESRC2020-TESTSET-11768.wav
2741,british,TESTSET/wav/AESRC2020-TESTSET-10900.wav
2742,british,TESTSET/wav/AESRC2020-TESTSET-10424.wav
2743,british,TESTSET/wav/AESRC2020-TESTSET-05294.wav
2744,british,TESTSET/wav/AESRC2020-TESTSET-16315.wav
2745,british,TESTSET/wav/AESRC2020-TESTSET-11234.wav
2746,british,TESTSET/wav/AESRC2020-TESTSET-05412.wav
2747,british,TESTSET/wav/AESRC2020-TESTSET-01623.wav
2748,british,TESTSET/wav/AESRC2020-TESTSET-15102.wav
2749,british,TESTSET/wav/AESRC2020-TESTSET-04253.wav
2750,british,TESTSET/wav/AESRC2020-TESTSET-17848.wav
2751,british,TESTSET/wav/AESRC2020-TESTSET-07499.wav
2752,british,TESTSET/wav/AESRC2020-TESTSET-14177.wav
2753,british,TESTSET/wav/AESRC2020-TESTSET-10301.wav
2754,british,TESTSET/wav/AESRC2020-TESTSET-18135.wav
2755,british,TESTSET/wav/AESRC2020-TESTSET-03287.wav
2756,british,TESTSET/wav/AESRC2020-TESTSET-13984.wav
2757,british,TESTSET/wav/AESRC2020-TESTSET-10803.wav
2758,british,TESTSET/wav/AESRC2020-TESTSET-01339.wav
2759,british,TESTSET/wav/AESRC2020-TESTSET-02544.wav
2760,british,TESTSET/wav/AESRC2020-TESTSET-10868.wav
2761,british,TESTSET/wav/AESRC2020-TESTSET-06243.wav
2762,british,TESTSET/wav/AESRC2020-TESTSET-09825.wav
2763,british,TESTSET/wav/AESRC2020-TESTSET-06784.wav
2764,british,TESTSET/wav/AESRC2020-TESTSET-13644.wav
2765,british,TESTSET/wav/AESRC2020-TESTSET-13074.wav
2766,british,TESTSET/wav/AESRC2020-TESTSET-01682.wav
2767,british,TESTSET/wav/AESRC2020-TESTSET-14066.wav
2768,british,TESTSET/wav/AESRC2020-TESTSET-06319.wav
2769,british,TESTSET/wav/AESRC2020-TESTSET-17650.wav
2770,british,TESTSET/wav/AESRC2020-TESTSET-06983.wav
2771,british,TESTSET/wav/AESRC2020-TESTSET-00231.wav
2772,british,TESTSET/wav/AESRC2020-TESTSET-15465.wav
2773,british,TESTSET/wav/AESRC2020-TESTSET-17142.wav
2774,british,TESTSET/wav/AESRC2020-TESTSET-00826.wav
2775,british,TESTSET/wav/AESRC2020-TESTSET-01383.wav
2776,british,TESTSET/wav/AESRC2020-TESTSET-13652.wav
2777,british,TESTSET/wav/AESRC2020-TESTSET-10558.wav
2778,british,TESTSET/wav/AESRC2020-TESTSET-13909.wav
2779,british,TESTSET/wav/AESRC2020-TESTSET-15483.wav
2780,british,TESTSET/wav/AESRC2020-TESTSET-02108.wav
2781,british,TESTSET/wav/AESRC2020-TESTSET-15014.wav
2782,british,TESTSET/wav/AESRC2020-TESTSET-06877.wav
2783,british,TESTSET/wav/AESRC2020-TESTSET-02571.wav
2784,british,TESTSET/wav/AESRC2020-TESTSET-03935.wav
2785,british,TESTSET/wav/AESRC2020-TESTSET-14114.wav
2786,british,TESTSET/wav/AESRC2020-TESTSET-12136.wav
2787,british,TESTSET/wav/AESRC2020-TESTSET-17366.wav
2788,british,TESTSET/wav/AESRC2020-TESTSET-13638.wav
2789,british,TESTSET/wav/AESRC2020-TESTSET-02601.wav
2790,british,TESTSET/wav/AESRC2020-TESTSET-06241.wav
2791,british,TESTSET/wav/AESRC2020-TESTSET-06259.wav
2792,british,TESTSET/wav/AESRC2020-TESTSET-10383.wav
2793,british,TESTSET/wav/AESRC2020-TESTSET-17064.wav
2794,british,TESTSET/wav/AESRC2020-TESTSET-15789.wav
2795,british,TESTSET/wav/AESRC2020-TESTSET-12787.wav
2796,british,TESTSET/wav/AESRC2020-TESTSET-02031.wav
2797,british,TESTSET/wav/AESRC2020-TESTSET-11449.wav
2798,british,TESTSET/wav/AESRC2020-TESTSET-00763.wav
2799,british,TESTSET/wav/AESRC2020-TESTSET-11254.wav
2800,british,TESTSET/wav/AESRC2020-TESTSET-11627.wav
2801,british,TESTSET/wav/AESRC2020-TESTSET-04864.wav
2802,british,TESTSET/wav/AESRC2020-TESTSET-01021.wav
2803,british,TESTSET/wav/AESRC2020-TESTSET-04406.wav
2804,british,TESTSET/wav/AESRC2020-TESTSET-11393.wav
