wav_path,label,speaker
Korean_Speaking_English_Speech_Data/G10029/G10029S2264.wav,korean,G10029
Russian_Speaking_English_Speech_Data/G00163/G00163S2324.wav,russian,G00163
British_English_Speech_Data/G11032/G11032S3416.wav,british,G11032
British_English_Speech_Data/G10261/G10261S1027.wav,british,G10261
British_English_Speech_Data/G40517/G40517S1265.wav,british,G40517
Japanese_Speaking_English_Speech_Data/G20194/G20194S2353.wav,japanese,G20194
British_English_Speech_Data/G01337/G01337S1175.wav,british,G01337
Russian_Speaking_English_Speech_Data/G00163/G00163S1006.wav,russian,G00163
Chinese_Speaking_English_Speech_Data/G00992/G00992S4385.wav,chinese,G00992
Japanese_Speaking_English_Speech_Data/G20194/G20194S1182.wav,japanese,G20194
Russian_Speaking_English_Speech_Data/G00163/G00163S2280.wav,russian,G00163
British_English_Speech_Data/G11739/G11739S2399.wav,british,G11739
American_English_Speech_Data/G20939/G20939S1154.wav,american,G20939
British_English_Speech_Data/G40517/G40517S1211.wav,british,G40517
American_English_Speech_Data/G00007/G00007S1257.wav,american,G00007
British_English_Speech_Data/G00808/G00808S1157.wav,british,G00808
Indian_English_Speech_Data/G00892/G00892S1194.wav,indian,G00892
American_English_Speech_Data/G30201/G30201S1171.wav,american,G30201
British_English_Speech_Data/G00025/G00025S1150.wav,british,G00025
Chinese_Speaking_English_Speech_Data/G00992/G00992S2263.wav,chinese,G00992
Korean_Speaking_English_Speech_Data/G10029/G10029S2370.wav,korean,G10029
Russian_Speaking_English_Speech_Data/G00196/G00196S2261.wav,russian,G00196
American_English_Speech_Data/G20939/G20939S1005.wav,american,G20939
American_English_Speech_Data/G00007/G00007S4428.wav,american,G00007
Russian_Speaking_English_Speech_Data/G00196/G00196S1238.wav,russian,G00196
Indian_English_Speech_Data/G01501/G01501S1267.wav,indian,G01501
Portuguese_Speaking_English_Speech_Data/G00643/G00643S2357.wav,portuguese,G00643
Russian_Speaking_English_Speech_Data/G00439/G00439S2403.wav,russian,G00439
Russian_Speaking_English_Speech_Data/G10416/G10416S2352.wav,russian,G10416
British_English_Speech_Data/G00808/G00808S1230.wav,british,G00808
American_English_Speech_Data/G20939/G20939S3417.wav,american,G20939
Russian_Speaking_English_Speech_Data/G00196/G00196S2340.wav,russian,G00196
Indian_English_Speech_Data/G00892/G00892S5387.wav,indian,G00892
Japanese_Speaking_English_Speech_Data/G00040/G00040S2408.wav,japanese,G00040
British_English_Speech_Data/G11739/G11739S2385.wav,british,G11739
Japanese_Speaking_English_Speech_Data/G00354/G00354S2373.wav,japanese,G00354
Korean_Speaking_English_Speech_Data/G10029/G10029S1037.wav,korean,G10029
Japanese_Speaking_English_Speech_Data/G00040/G00040S1164.wav,japanese,G00040
British_English_Speech_Data/G00808/G00808S2292.wav,british,G00808
American_English_Speech_Data/G10948/G10948S1076.wav,american,G10948
Chinese_Speaking_English_Speech_Data/G01372/G01372S1181.wav,chinese,G01372
Japanese_Speaking_English_Speech_Data/G00354/G00354S3430.wav,japanese,G00354
Chinese_Speaking_English_Speech_Data/G00190/G00190S1078.wav,chinese,G00190
British_English_Speech_Data/G40517/G40517S1247.wav,british,G40517
British_English_Speech_Data/G10261/G10261S1014.wav,british,G10261
Japanese_Speaking_English_Speech_Data/G00040/G00040S2395.wav,japanese,G00040
Indian_English_Speech_Data/G00892/G00892S1296.wav,indian,G00892
British_English_Speech_Data/G00025/G00025S3404.wav,british,G00025
Korean_Speaking_English_Speech_Data/G00022/G00022S2293.wav,korean,G00022
Indian_English_Speech_Data/G00892/G00892S1209.wav,indian,G00892
Japanese_Speaking_English_Speech_Data/G00125/G00125S1222.wav,japanese,G00125
British_English_Speech_Data/G00025/G00025S2381.wav,british,G00025
British_English_Speech_Data/G00025/G00025S1243.wav,british,G00025
Korean_Speaking_English_Speech_Data/G10029/G10029S2388.wav,korean,G10029
British_English_Speech_Data/G01337/G01337S1057.wav,british,G01337
Korean_Speaking_English_Speech_Data/G00022/G00022S1169.wav,korean,G00022
Portuguese_Speaking_English_Speech_Data/G00643/G00643S1089.wav,portuguese,G00643
American_English_Speech_Data/G00007/G00007S1221.wav,american,G00007
British_English_Speech_Data/G40517/G40517S2294.wav,british,G40517
Chinese_Speaking_English_Speech_Data/G00190/G00190S4300.wav,chinese,G00190
Russian_Speaking_English_Speech_Data/G00163/G00163S2298.wav,russian,G00163
Chinese_Speaking_English_Speech_Data/G61365/G61365S1401.wav,chinese,G61365
Korean_Speaking_English_Speech_Data/G00025/G00025S2366.wav,korean,G00025
Korean_Speaking_English_Speech_Data/G00276/G00276S2276.wav,korean,G00276
American_English_Speech_Data/G30201/G30201S1146.wav,american,G30201
Korean_Speaking_English_Speech_Data/G00025/G00025S1144.wav,korean,G00025
British_English_Speech_Data/G11032/G11032S2302.wav,british,G11032
Japanese_Speaking_English_Speech_Data/G00040/G00040S2255.wav,japanese,G00040
British_English_Speech_Data/G11032/G11032S1099.wav,british,G11032
Indian_English_Speech_Data/G0760/G0760S2303.wav,indian,G0760
Russian_Speaking_English_Speech_Data/G10416/G10416S1178.wav,russian,G10416
British_English_Speech_Data/G11032/G11032S1090.wav,british,G11032
Chinese_Speaking_English_Speech_Data/G00992/G00992S1104.wav,chinese,G00992
Russian_Speaking_English_Speech_Data/G00439/G00439S2265.wav,russian,G00439
Korean_Speaking_English_Speech_Data/G10029/G10029S1045.wav,korean,G10029
Indian_English_Speech_Data/G00892/G00892S1197.wav,indian,G00892
Portuguese_Speaking_English_Speech_Data/G00963/G00963S2286.wav,portuguese,G00963
Russian_Speaking_English_Speech_Data/G00163/G00163S1189.wav,russian,G00163
Chinese_Speaking_English_Speech_Data/G61365/G61365S1008.wav,chinese,G61365
Chinese_Speaking_English_Speech_Data/G01372/G01372S1261.wav,chinese,G01372
Korean_Speaking_English_Speech_Data/G10029/G10029S1232.wav,korean,G10029
Russian_Speaking_English_Speech_Data/G10416/G10416S3431.wav,russian,G10416
British_English_Speech_Data/G01807/G01807S2370.wav,british,G01807
American_English_Speech_Data/G10948/G10948S1036.wav,american,G10948
Portuguese_Speaking_English_Speech_Data/G20539/G20539S1022.wav,portuguese,G20539
British_English_Speech_Data/G01337/G01337S2337.wav,british,G01337
Korean_Speaking_English_Speech_Data/G00025/G00025S1163.wav,korean,G00025
Russian_Speaking_English_Speech_Data/G00196/G00196S1159.wav,russian,G00196
Japanese_Speaking_English_Speech_Data/G00125/G00125S2373.wav,japanese,G00125
Portuguese_Speaking_English_Speech_Data/G00643/G00643S1037.wav,portuguese,G00643
Indian_English_Speech_Data/G00892/G00892S2348.wav,indian,G00892
British_English_Speech_Data/G00600/G00600S3404.wav,british,G00600
Indian_English_Speech_Data/G0760/G0760S1077.wav,indian,G0760
American_English_Speech_Data/G30201/G30201S1125.wav,american,G30201
Chinese_Speaking_English_Speech_Data/G01372/G01372S1174.wav,chinese,G01372
Korean_Speaking_English_Speech_Data/G00022/G00022S1068.wav,korean,G00022
American_English_Speech_Data/G00007/G00007S2374.wav,american,G00007
Korean_Speaking_English_Speech_Data/G00276/G00276S1018.wav,korean,G00276
Japanese_Speaking_English_Speech_Data/G20194/G20194S2372.wav,japanese,G20194
Russian_Speaking_English_Speech_Data/G10416/G10416S4435.wav,russian,G10416
Korean_Speaking_English_Speech_Data/G00022/G00022S1111.wav,korean,G00022
Chinese_Speaking_English_Speech_Data/G00992/G00992S1243.wav,chinese,G00992
Portuguese_Speaking_English_Speech_Data/G00643/G00643S1035.wav,portuguese,G00643
Russian_Speaking_English_Speech_Data/G00163/G00163S2257.wav,russian,G00163
Portuguese_Speaking_English_Speech_Data/G00643/G00643S1013.wav,portuguese,G00643
American_English_Speech_Data/G10948/G10948S2333.wav,american,G10948
American_English_Speech_Data/G30201/G30201S1189.wav,american,G30201
British_English_Speech_Data/G11739/G11739S1242.wav,british,G11739
American_English_Speech_Data/G10948/G10948S2387.wav,american,G10948
Indian_English_Speech_Data/G0760/G0760S1084.wav,indian,G0760
Indian_English_Speech_Data/G01501/G01501S1213.wav,indian,G01501
British_English_Speech_Data/G10261/G10261S1213.wav,british,G10261
Korean_Speaking_English_Speech_Data/G00025/G00025S1065.wav,korean,G00025
Chinese_Speaking_English_Speech_Data/G61365/G61365S1390.wav,chinese,G61365
Indian_English_Speech_Data/G01006/G01006S2307.wav,indian,G01006
American_English_Speech_Data/G10948/G10948S1234.wav,american,G10948
Indian_English_Speech_Data/G0760/G0760S1056.wav,indian,G0760
Chinese_Speaking_English_Speech_Data/G00992/G00992S1016.wav,chinese,G00992
Portuguese_Speaking_English_Speech_Data/G00643/G00643S1208.wav,portuguese,G00643
Chinese_Speaking_English_Speech_Data/G00992/G00992S1067.wav,chinese,G00992
Chinese_Speaking_English_Speech_Data/G01372/G01372S1341.wav,chinese,G01372
American_English_Speech_Data/G30201/G30201S2397.wav,american,G30201
Japanese_Speaking_English_Speech_Data/G00040/G00040S1195.wav,japanese,G00040
Korean_Speaking_English_Speech_Data/G00025/G00025S1029.wav,korean,G00025
Indian_English_Speech_Data/G0760/G0760S1182.wav,indian,G0760
Chinese_Speaking_English_Speech_Data/G61365/G61365S1215.wav,chinese,G61365
British_English_Speech_Data/G00600/G00600S2383.wav,british,G00600
Korean_Speaking_English_Speech_Data/G10029/G10029S1092.wav,korean,G10029
Korean_Speaking_English_Speech_Data/G00276/G00276S5440.wav,korean,G00276
British_English_Speech_Data/G00600/G00600S2363.wav,british,G00600
Chinese_Speaking_English_Speech_Data/G01372/G01372S1406.wav,chinese,G01372
British_English_Speech_Data/G01337/G01337S1166.wav,british,G01337
American_English_Speech_Data/G10948/G10948S2411.wav,american,G10948
Indian_English_Speech_Data/G00892/G00892S1112.wav,indian,G00892
Chinese_Speaking_English_Speech_Data/G00992/G00992S4358.wav,chinese,G00992
American_English_Speech_Data/G20939/G20939S1125.wav,american,G20939
Korean_Speaking_English_Speech_Data/G00025/G00025S2256.wav,korean,G00025
British_English_Speech_Data/G00025/G00025S1087.wav,british,G00025
American_English_Speech_Data/G20939/G20939S1183.wav,american,G20939
Russian_Speaking_English_Speech_Data/G00196/G00196S1113.wav,russian,G00196
Russian_Speaking_English_Speech_Data/G10416/G10416S3432.wav,russian,G10416
American_English_Speech_Data/G01459/G01459S1140.wav,american,G01459
Indian_English_Speech_Data/G0760/G0760S1099.wav,indian,G0760
Chinese_Speaking_English_Speech_Data/G00190/G00190S1029.wav,chinese,G00190
Indian_English_Speech_Data/G00892/G00892S1032.wav,indian,G00892
Korean_Speaking_English_Speech_Data/G10029/G10029S2345.wav,korean,G10029
British_English_Speech_Data/G00600/G00600S2386.wav,british,G00600
Russian_Speaking_English_Speech_Data/G00163/G00163S5445.wav,russian,G00163
American_English_Speech_Data/G00007/G00007S1049.wav,american,G00007
Portuguese_Speaking_English_Speech_Data/G20539/G20539S2320.wav,portuguese,G20539
Japanese_Speaking_English_Speech_Data/G00040/G00040S2393.wav,japanese,G00040
Chinese_Speaking_English_Speech_Data/G00190/G00190S4399.wav,chinese,G00190
British_English_Speech_Data/G00600/G00600S1081.wav,british,G00600
British_English_Speech_Data/G10261/G10261S2324.wav,british,G10261
British_English_Speech_Data/G00025/G00025S2349.wav,british,G00025
Chinese_Speaking_English_Speech_Data/G00190/G00190S1117.wav,chinese,G00190
Indian_English_Speech_Data/G00892/G00892S1206.wav,indian,G00892
Japanese_Speaking_English_Speech_Data/G00354/G00354S1231.wav,japanese,G00354
Indian_English_Speech_Data/G00892/G00892S1072.wav,indian,G00892
Korean_Speaking_English_Speech_Data/G10122/G10122S2369.wav,korean,G10122
Indian_English_Speech_Data/G00892/G00892S2341.wav,indian,G00892
Korean_Speaking_English_Speech_Data/G00022/G00022S2312.wav,korean,G00022
Chinese_Speaking_English_Speech_Data/G00992/G00992S1180.wav,chinese,G00992
British_English_Speech_Data/G00025/G00025S1092.wav,british,G00025
Portuguese_Speaking_English_Speech_Data/G10618/G10618S1024.wav,portuguese,G10618
British_English_Speech_Data/G01807/G01807S2393.wav,british,G01807
Russian_Speaking_English_Speech_Data/G00196/G00196S1094.wav,russian,G00196
British_English_Speech_Data/G11032/G11032S1233.wav,british,G11032
American_English_Speech_Data/G20939/G20939S2336.wav,american,G20939
Indian_English_Speech_Data/G01006/G01006S1071.wav,indian,G01006
American_English_Speech_Data/G30201/G30201S1080.wav,american,G30201
Indian_English_Speech_Data/G01006/G01006S1291.wav,indian,G01006
American_English_Speech_Data/G01459/G01459S5433.wav,american,G01459
Russian_Speaking_English_Speech_Data/G00163/G00163S2297.wav,russian,G00163
Indian_English_Speech_Data/G00892/G00892S1239.wav,indian,G00892
Chinese_Speaking_English_Speech_Data/G01372/G01372S1009.wav,chinese,G01372
Russian_Speaking_English_Speech_Data/G10416/G10416S2396.wav,russian,G10416
American_English_Speech_Data/G00007/G00007S2338.wav,american,G00007
Korean_Speaking_English_Speech_Data/G10122/G10122S1071.wav,korean,G10122
American_English_Speech_Data/G20939/G20939S5438.wav,american,G20939
Korean_Speaking_English_Speech_Data/G00022/G00022S2272.wav,korean,G00022
Korean_Speaking_English_Speech_Data/G10122/G10122S1221.wav,korean,G10122
Chinese_Speaking_English_Speech_Data/G00190/G00190S1157.wav,chinese,G00190
Indian_English_Speech_Data/G01501/G01501S2354.wav,indian,G01501
Korean_Speaking_English_Speech_Data/G10122/G10122S1089.wav,korean,G10122
Russian_Speaking_English_Speech_Data/G00196/G00196S1249.wav,russian,G00196
Portuguese_Speaking_English_Speech_Data/G00643/G00643S2414.wav,portuguese,G00643
British_English_Speech_Data/G00808/G00808S2337.wav,british,G00808
American_English_Speech_Data/G30201/G30201S2387.wav,american,G30201
Russian_Speaking_English_Speech_Data/G00163/G00163S1162.wav,russian,G00163
Indian_English_Speech_Data/G01006/G01006S1037.wav,indian,G01006
Portuguese_Speaking_English_Speech_Data/G00643/G00643S1039.wav,portuguese,G00643
Korean_Speaking_English_Speech_Data/G00276/G00276S2423.wav,korean,G00276
Japanese_Speaking_English_Speech_Data/G00040/G00040S2363.wav,japanese,G00040
Russian_Speaking_English_Speech_Data/G00163/G00163S1029.wav,russian,G00163
Indian_English_Speech_Data/G00892/G00892S2306.wav,indian,G00892
American_English_Speech_Data/G01459/G01459S1086.wav,american,G01459
Japanese_Speaking_English_Speech_Data/G00354/G00354S1084.wav,japanese,G00354
Russian_Speaking_English_Speech_Data/G00163/G00163S1130.wav,russian,G00163
Chinese_Speaking_English_Speech_Data/G00992/G00992S2275.wav,chinese,G00992
Chinese_Speaking_English_Speech_Data/G61365/G61365S1001.wav,chinese,G61365
British_English_Speech_Data/G00808/G00808S1134.wav,british,G00808
Chinese_Speaking_English_Speech_Data/G01372/G01372S1448.wav,chinese,G01372
Korean_Speaking_English_Speech_Data/G00025/G00025S2274.wav,korean,G00025
Indian_English_Speech_Data/G0760/G0760S2245.wav,indian,G0760
Japanese_Speaking_English_Speech_Data/G00040/G00040S1167.wav,japanese,G00040
Portuguese_Speaking_English_Speech_Data/G20539/G20539S2318.wav,portuguese,G20539
Portuguese_Speaking_English_Speech_Data/G00643/G00643S1102.wav,portuguese,G00643
Chinese_Speaking_English_Speech_Data/G00992/G00992S1225.wav,chinese,G00992
Portuguese_Speaking_English_Speech_Data/G00963/G00963S2391.wav,portuguese,G00963
Japanese_Speaking_English_Speech_Data/G00040/G00040S1156.wav,japanese,G00040
Korean_Speaking_English_Speech_Data/G10029/G10029S2254.wav,korean,G10029
American_English_Speech_Data/G30201/G30201S2273.wav,american,G30201
Japanese_Speaking_English_Speech_Data/G00040/G00040S1165.wav,japanese,G00040
Korean_Speaking_English_Speech_Data/G10122/G10122S1060.wav,korean,G10122
Japanese_Speaking_English_Speech_Data/G00354/G00354S2330.wav,japanese,G00354
Indian_English_Speech_Data/G01501/G01501S1235.wav,indian,G01501
Chinese_Speaking_English_Speech_Data/G00992/G00992S4327.wav,chinese,G00992
Korean_Speaking_English_Speech_Data/G10122/G10122S1219.wav,korean,G10122
Korean_Speaking_English_Speech_Data/G10029/G10029S1165.wav,korean,G10029
Japanese_Speaking_English_Speech_Data/G20194/G20194S1166.wav,japanese,G20194
British_English_Speech_Data/G00025/G00025S2330.wav,british,G00025
Japanese_Speaking_English_Speech_Data/G00354/G00354S1219.wav,japanese,G00354
British_English_Speech_Data/G40517/G40517S1253.wav,british,G40517
Portuguese_Speaking_English_Speech_Data/G00963/G00963S1058.wav,portuguese,G00963
British_English_Speech_Data/G00025/G00025S1211.wav,british,G00025
British_English_Speech_Data/G01337/G01337S1101.wav,british,G01337
Korean_Speaking_English_Speech_Data/G10029/G10029S2306.wav,korean,G10029
Russian_Speaking_English_Speech_Data/G00163/G00163S1106.wav,russian,G00163
Japanese_Speaking_English_Speech_Data/G00040/G00040S1042.wav,japanese,G00040
Portuguese_Speaking_English_Speech_Data/G00600/G00600S1236.wav,portuguese,G00600
Russian_Speaking_English_Speech_Data/G00163/G00163S2344.wav,russian,G00163
Indian_English_Speech_Data/G00892/G00892S1178.wav,indian,G00892
Chinese_Speaking_English_Speech_Data/G01372/G01372S1447.wav,chinese,G01372
Chinese_Speaking_English_Speech_Data/G00190/G00190S1098.wav,chinese,G00190
American_English_Speech_Data/G01459/G01459S2304.wav,american,G01459
British_English_Speech_Data/G10261/G10261S1279.wav,british,G10261
Chinese_Speaking_English_Speech_Data/G00190/G00190S1110.wav,chinese,G00190
Chinese_Speaking_English_Speech_Data/G01372/G01372S1421.wav,chinese,G01372
Japanese_Speaking_English_Speech_Data/G00040/G00040S1185.wav,japanese,G00040
Portuguese_Speaking_English_Speech_Data/G20539/G20539S1040.wav,portuguese,G20539
Chinese_Speaking_English_Speech_Data/G61365/G61365S1297.wav,chinese,G61365
American_English_Speech_Data/G00007/G00007S1077.wav,american,G00007
Japanese_Speaking_English_Speech_Data/G00354/G00354S1172.wav,japanese,G00354
Russian_Speaking_English_Speech_Data/G00163/G00163S2258.wav,russian,G00163
Russian_Speaking_English_Speech_Data/G00439/G00439S1188.wav,russian,G00439
Indian_English_Speech_Data/G00892/G00892S2337.wav,indian,G00892
American_English_Speech_Data/G10948/G10948S1095.wav,american,G10948
Russian_Speaking_English_Speech_Data/G00163/G00163S1139.wav,russian,G00163
American_English_Speech_Data/G20537/G20537S2359.wav,american,G20537
American_English_Speech_Data/G20939/G20939S1189.wav,american,G20939
Russian_Speaking_English_Speech_Data/G00163/G00163S2281.wav,russian,G00163
Japanese_Speaking_English_Speech_Data/G00354/G00354S1095.wav,japanese,G00354
Chinese_Speaking_English_Speech_Data/G01372/G01372S1397.wav,chinese,G01372
Korean_Speaking_English_Speech_Data/G10029/G10029S5453.wav,korean,G10029
British_English_Speech_Data/G00808/G00808S2354.wav,british,G00808
Indian_English_Speech_Data/G00892/G00892S1050.wav,indian,G00892
Chinese_Speaking_English_Speech_Data/G61365/G61365S1341.wav,chinese,G61365
American_English_Speech_Data/G10948/G10948S1007.wav,american,G10948
Russian_Speaking_English_Speech_Data/G00163/G00163S2268.wav,russian,G00163
Indian_English_Speech_Data/G00892/G00892S1264.wav,indian,G00892
British_English_Speech_Data/G00025/G00025S1196.wav,british,G00025
Korean_Speaking_English_Speech_Data/G10029/G10029S1218.wav,korean,G10029
Indian_English_Speech_Data/G01501/G01501S1212.wav,indian,G01501
Portuguese_Speaking_English_Speech_Data/G10618/G10618S2298.wav,portuguese,G10618
American_English_Speech_Data/G01459/G01459S1010.wav,american,G01459
Russian_Speaking_English_Speech_Data/G00163/G00163S1060.wav,russian,G00163
British_English_Speech_Data/G00600/G00600S3420.wav,british,G00600
American_English_Speech_Data/G01459/G01459S3423.wav,american,G01459
Korean_Speaking_English_Speech_Data/G00276/G00276S1148.wav,korean,G00276
American_English_Speech_Data/G00007/G00007S1007.wav,american,G00007
Chinese_Speaking_English_Speech_Data/G00992/G00992S2286.wav,chinese,G00992
Chinese_Speaking_English_Speech_Data/G01372/G01372S1294.wav,chinese,G01372
American_English_Speech_Data/G20537/G20537S1199.wav,american,G20537
Japanese_Speaking_English_Speech_Data/G20194/G20194S2349.wav,japanese,G20194
Portuguese_Speaking_English_Speech_Data/G20539/G20539S1195.wav,portuguese,G20539
British_English_Speech_Data/G00025/G00025S1032.wav,british,G00025
Chinese_Speaking_English_Speech_Data/G61365/G61365S1246.wav,chinese,G61365
Chinese_Speaking_English_Speech_Data/G01372/G01372S1371.wav,chinese,G01372
American_English_Speech_Data/G10948/G10948S1122.wav,american,G10948
Chinese_Speaking_English_Speech_Data/G01372/G01372S1381.wav,chinese,G01372
Russian_Speaking_English_Speech_Data/G00163/G00163S1230.wav,russian,G00163
Korean_Speaking_English_Speech_Data/G00276/G00276S1043.wav,korean,G00276
Korean_Speaking_English_Speech_Data/G00025/G00025S4434.wav,korean,G00025
Portuguese_Speaking_English_Speech_Data/G00643/G00643S1022.wav,portuguese,G00643
Japanese_Speaking_English_Speech_Data/G00125/G00125S2312.wav,japanese,G00125
British_English_Speech_Data/G00025/G00025S1218.wav,british,G00025
Indian_English_Speech_Data/G00892/G00892S2322.wav,indian,G00892
Chinese_Speaking_English_Speech_Data/G00992/G00992S1032.wav,chinese,G00992
American_English_Speech_Data/G30201/G30201S2349.wav,american,G30201
American_English_Speech_Data/G10948/G10948S1061.wav,american,G10948
Portuguese_Speaking_English_Speech_Data/G00643/G00643S2303.wav,portuguese,G00643
Korean_Speaking_English_Speech_Data/G00276/G00276S1174.wav,korean,G00276
Portuguese_Speaking_English_Speech_Data/G00643/G00643S2290.wav,portuguese,G00643
Portuguese_Speaking_English_Speech_Data/G20539/G20539S2280.wav,portuguese,G20539
American_English_Speech_Data/G20939/G20939S1041.wav,american,G20939
Japanese_Speaking_English_Speech_Data/G00354/G00354S1174.wav,japanese,G00354
British_English_Speech_Data/G10261/G10261S1218.wav,british,G10261
Portuguese_Speaking_English_Speech_Data/G20539/G20539S2378.wav,portuguese,G20539
British_English_Speech_Data/G01807/G01807S5432.wav,british,G01807
Chinese_Speaking_English_Speech_Data/G61365/G61365S1103.wav,chinese,G61365
Portuguese_Speaking_English_Speech_Data/G00643/G00643S1095.wav,portuguese,G00643
Korean_Speaking_English_Speech_Data/G10029/G10029S2260.wav,korean,G10029
British_English_Speech_Data/G11032/G11032S2330.wav,british,G11032
British_English_Speech_Data/G00600/G00600S1073.wav,british,G00600
Japanese_Speaking_English_Speech_Data/G00040/G00040S2323.wav,japanese,G00040
British_English_Speech_Data/G10261/G10261S5434.wav,british,G10261
Indian_English_Speech_Data/G00892/G00892S1207.wav,indian,G00892
Russian_Speaking_English_Speech_Data/G00163/G00163S1071.wav,russian,G00163
Korean_Speaking_English_Speech_Data/G00022/G00022S1020.wav,korean,G00022
Chinese_Speaking_English_Speech_Data/G61365/G61365S1038.wav,chinese,G61365
Indian_English_Speech_Data/G00892/G00892S1272.wav,indian,G00892
Korean_Speaking_English_Speech_Data/G10122/G10122S1017.wav,korean,G10122
British_English_Speech_Data/G00025/G00025S2363.wav,british,G00025
Russian_Speaking_English_Speech_Data/G00163/G00163S1164.wav,russian,G00163
Korean_Speaking_English_Speech_Data/G10029/G10029S2310.wav,korean,G10029
Japanese_Speaking_English_Speech_Data/G00040/G00040S1207.wav,japanese,G00040
Japanese_Speaking_English_Speech_Data/G00040/G00040S1054.wav,japanese,G00040
Portuguese_Speaking_English_Speech_Data/G10618/G10618S1139.wav,portuguese,G10618
British_English_Speech_Data/G10261/G10261S1023.wav,british,G10261
Portuguese_Speaking_English_Speech_Data/G00963/G00963S1097.wav,portuguese,G00963
Korean_Speaking_English_Speech_Data/G10122/G10122S1223.wav,korean,G10122
British_English_Speech_Data/G10261/G10261S5438.wav,british,G10261
American_English_Speech_Data/G20939/G20939S2366.wav,american,G20939
British_English_Speech_Data/G00025/G00025S1018.wav,british,G00025
Korean_Speaking_English_Speech_Data/G00022/G00022S3429.wav,korean,G00022
Portuguese_Speaking_English_Speech_Data/G20539/G20539S1199.wav,portuguese,G20539
Korean_Speaking_English_Speech_Data/G10029/G10029S1178.wav,korean,G10029
Indian_English_Speech_Data/G0760/G0760S1159.wav,indian,G0760
Japanese_Speaking_English_Speech_Data/G00040/G00040S2341.wav,japanese,G00040
Indian_English_Speech_Data/G0760/G0760S1089.wav,indian,G0760
Chinese_Speaking_English_Speech_Data/G00992/G00992S2270.wav,chinese,G00992
British_English_Speech_Data/G11739/G11739S5444.wav,british,G11739
Japanese_Speaking_English_Speech_Data/G00125/G00125S2275.wav,japanese,G00125
British_English_Speech_Data/G10261/G10261S1202.wav,british,G10261
Chinese_Speaking_English_Speech_Data/G61365/G61365S1004.wav,chinese,G61365
Korean_Speaking_English_Speech_Data/G10029/G10029S1026.wav,korean,G10029
Russian_Speaking_English_Speech_Data/G00439/G00439S2307.wav,russian,G00439
Russian_Speaking_English_Speech_Data/G00439/G00439S2293.wav,russian,G00439
Chinese_Speaking_English_Speech_Data/G01372/G01372S1135.wav,chinese,G01372
Indian_English_Speech_Data/G01006/G01006S4379.wav,indian,G01006
Chinese_Speaking_English_Speech_Data/G61365/G61365S1174.wav,chinese,G61365
British_English_Speech_Data/G00600/G00600S1106.wav,british,G00600
Korean_Speaking_English_Speech_Data/G00025/G00025S2315.wav,korean,G00025
British_English_Speech_Data/G11739/G11739S2373.wav,british,G11739
Russian_Speaking_English_Speech_Data/G00163/G00163S1178.wav,russian,G00163
American_English_Speech_Data/G30201/G30201S1042.wav,american,G30201
Korean_Speaking_English_Speech_Data/G10122/G10122S2422.wav,korean,G10122
American_English_Speech_Data/G00007/G00007S1199.wav,american,G00007
Japanese_Speaking_English_Speech_Data/G00125/G00125S1114.wav,japanese,G00125
Portuguese_Speaking_English_Speech_Data/G00643/G00643S2380.wav,portuguese,G00643
Korean_Speaking_English_Speech_Data/G10029/G10029S1241.wav,korean,G10029
American_English_Speech_Data/G00007/G00007S1014.wav,american,G00007
Portuguese_Speaking_English_Speech_Data/G10618/G10618S1121.wav,portuguese,G10618
American_English_Speech_Data/G20939/G20939S1055.wav,american,G20939
British_English_Speech_Data/G40517/G40517S1083.wav,british,G40517
Korean_Speaking_English_Speech_Data/G10122/G10122S1113.wav,korean,G10122
Indian_English_Speech_Data/G00892/G00892S3366.wav,indian,G00892
American_English_Speech_Data/G30201/G30201S1092.wav,american,G30201
Portuguese_Speaking_English_Speech_Data/G10618/G10618S2391.wav,portuguese,G10618
Indian_English_Speech_Data/G0760/G0760S2321.wav,indian,G0760
Russian_Speaking_English_Speech_Data/G00439/G00439S2372.wav,russian,G00439
Portuguese_Speaking_English_Speech_Data/G10618/G10618S2264.wav,portuguese,G10618
American_English_Speech_Data/G10948/G10948S1185.wav,american,G10948
Russian_Speaking_English_Speech_Data/G00163/G00163S1124.wav,russian,G00163
Indian_English_Speech_Data/G01006/G01006S3363.wav,indian,G01006
British_English_Speech_Data/G00808/G00808S2378.wav,british,G00808
Korean_Speaking_English_Speech_Data/G00025/G00025S1058.wav,korean,G00025
American_English_Speech_Data/G30201/G30201S5431.wav,american,G30201
British_English_Speech_Data/G10261/G10261S1200.wav,british,G10261
Russian_Speaking_English_Speech_Data/G00196/G00196S1197.wav,russian,G00196
Korean_Speaking_English_Speech_Data/G10122/G10122S2274.wav,korean,G10122
Portuguese_Speaking_English_Speech_Data/G00600/G00600S2422.wav,portuguese,G00600
American_English_Speech_Data/G01459/G01459S2274.wav,american,G01459
Korean_Speaking_English_Speech_Data/G10029/G10029S1216.wav,korean,G10029
Chinese_Speaking_English_Speech_Data/G61365/G61365S1255.wav,chinese,G61365
Japanese_Speaking_English_Speech_Data/G00354/G00354S1023.wav,japanese,G00354
British_English_Speech_Data/G10261/G10261S2383.wav,british,G10261
Chinese_Speaking_English_Speech_Data/G01372/G01372S1206.wav,chinese,G01372
Russian_Speaking_English_Speech_Data/G00439/G00439S1131.wav,russian,G00439
